Date,Team 1,Team 2,Score 1,Score 2
2/6/2026,Connecticut,St. John's,72,81
2/6/2026,Evansville,Valparaiso,63,70
2/6/2026,Dayton,VCU,73,99
2/6/2026,Brown,Yale,69,81
2/7/2026,San Diego St.,Air Force,88,54
2/7/2026,UMass Lowell,Albany,89,79
2/7/2026,Eastern Michigan,Appalachian St.,60,65
2/7/2026,Oklahoma St.,Arizona,47,84
2/7/2026,Alcorn St.,Arkansas Pine Bluff,77,84
2/7/2026,Bowling Green,Arkansas St.,54,91
2/7/2026,Lafayette,Army,63,60
2/7/2026,Alabama,Auburn,96,92
2/7/2026,North Alabama,Austin Peay,62,91
2/7/2026,Florida Gulf Coast,Bellarmine,65,81
2/7/2026,Prairie View A&M,Bethune Cookman,76,82
2/7/2026,Miami FL,Boston College,74,68
2/7/2026,Loyola MD,Boston University,69,78
2/7/2026,Maine,Bryant,67,73
2/7/2026,Colgate,Bucknell,78,59
2/7/2026,Houston,BYU,77,66
2/7/2026,Abilene Christian,Cal Baptist,63,65
2/7/2026,Cal St. Bakersfield,Cal St. Fullerton,66,82
2/7/2026,Clemson,California,77,55
2/7/2026,Wagner,Central Connecticut,67,84
2/7/2026,The Citadel,Chattanooga,78,71
2/7/2026,Massachusetts,Coastal Carolina,91,94
2/7/2026,Arizona St.,Colorado,70,78
2/7/2026,San Jose St.,Colorado St.,57,65
2/7/2026,Cornell,Columbia,88,67
2/7/2026,Delaware St.,Coppin St.,47,65
2/7/2026,Seton Hall,Creighton,68,69
2/7/2026,UC Riverside,CSUN,74,88
2/7/2026,Harvard,Dartmouth,71,58
2/7/2026,Middle Tennessee,Delaware,88,89
2/7/2026,George Washington,Duquesne,86,88
2/7/2026,Temple,East Carolina,81,73
2/7/2026,Northwestern St.,East Texas A&M,48,52
2/7/2026,Stetson,Eastern Kentucky,88,100
2/7/2026,Drexel,Elon,82,77
2/7/2026,Marist,Fairfield,60,63
2/7/2026,Mercyhurst,Fairleigh Dickinson,52,55
2/7/2026,Texas Southern,Florida A&M,62,57
2/7/2026,St. Bonaventure,Fordham,70,67
2/7/2026,Saint Joseph's,George Mason,52,60
2/7/2026,Villanova,Georgetown,80,73
2/7/2026,Northern Illinois,Georgia St.,75,74
2/7/2026,Alabama St.,Grambling St.,47,57
2/7/2026,Detroit Mercy,Green Bay,63,76
2/7/2026,William & Mary,Hampton,74,77
2/7/2026,UC San Diego,Hawaii,67,72
2/7/2026,Radford,High Point,77,86
2/7/2026,Towson,Hofstra,49,71
2/7/2026,Lehigh,Holy Cross,67,76
2/7/2026,South Carolina St.,Howard,57,85
2/7/2026,Northern Colorado,Idaho St.,69,61
2/7/2026,Wisconsin,Indiana,77,78
2/7/2026,Mount St. Mary's,Iona,83,76
2/7/2026,Baylor,Iowa St.,69,72
2/7/2026,Cleveland St.,IU Indy,74,82
2/7/2026,Kennesaw St.,Jacksonville St.,58,77
2/7/2026,Toledo,James Madison,71,73
2/7/2026,Utah,Kansas,59,71
2/7/2026,Tennessee,Kentucky,71,74
2/7/2026,Saint Francis,Le Moyne,84,86
2/7/2026,Missouri St.,Liberty,76,79
2/7/2026,Central Arkansas,Lipscomb,86,78
2/7/2026,SIUE,Little Rock,71,61
2/7/2026,Stonehill,LIU,54,61
2/7/2026,Central Michigan,Louisiana,80,85
2/7/2026,Ball St.,Louisiana Monroe,73,68
2/7/2026,Sam Houston St.,Louisiana Tech,78,87
2/7/2026,San Diego,Loyola Marymount,63,83
2/7/2026,Georgia,LSU,83,71
2/7/2026,Sacred Heart,Manhattan,68,80
2/7/2026,Butler,Marquette,55,70
2/7/2026,Miami OH,Marshall,90,74
2/7/2026,Incarnate Word,McNeese,64,81
2/7/2026,Illinois,Michigan St.,82,85
2/7/2026,Arkansas,Mississippi St.,88,68
2/7/2026,Jackson St.,Mississippi Valley St.,97,81
2/7/2026,Idaho,Montana,68,73
2/7/2026,Eastern Washington,Montana St.,72,71
2/7/2026,Maryland Eastern Shore,Morgan St.,71,79
2/7/2026,Virginia Tech,N.C. State,73,82
2/7/2026,American,Navy,73,82
2/7/2026,Fresno St.,Nevada,59,69
2/7/2026,Chicago St.,New Haven,63,57
2/7/2026,Boise St.,New Mexico,91,90
2/7/2026,UT Rio Grande Valley,New Orleans,95,76
2/7/2026,Texas A&M Corpus Chris,Nicholls,83,76
2/7/2026,Binghamton,NJIT,64,73
2/7/2026,North Carolina Central,Norfolk St.,68,75
2/7/2026,Duke,North Carolina,68,71
2/7/2026,Campbell,North Carolina A&T,79,71
2/7/2026,Denver,North Dakota,98,79
2/7/2026,Nebraska Omaha,North Dakota St.,84,92
2/7/2026,Milwaukee,Northern Kentucky,62,67
2/7/2026,Florida St.,Notre Dame,82,79
2/7/2026,Ohio,Old Dominion,72,78
2/7/2026,Gonzaga,Oregon St.,81,61
2/7/2026,Princeton,Penn,60,61
2/7/2026,Pacific,Pepperdine,92,59
2/7/2026,SMU,Pittsburgh,86,67
2/7/2026,Seattle,Portland,53,54
2/7/2026,Gardner Webb,Presbyterian,62,68
2/7/2026,DePaul,Providence,72,90
2/7/2026,Oregon,Purdue,64,68
2/7/2026,North Florida,Queens,72,91
2/7/2026,Niagara,Quinnipiac,55,56
2/7/2026,Richmond,Rhode Island,77,82
2/7/2026,Merrimack,Rider,73,47
2/7/2026,Nebraska,Rutgers,80,68
2/7/2026,Portland St.,Sacramento St.,74,73
2/7/2026,La Salle,Saint Louis,58,82
2/7/2026,San Francisco,Saint Mary's,54,79
2/7/2026,Siena,Saint Peter's,65,70
2/7/2026,Mercer,Samford,49,69
2/7/2026,Buffalo,South Alabama,69,81
2/7/2026,Missouri,South Carolina,78,59
2/7/2026,South Dakota,South Dakota St.,68,67
2/7/2026,Southern Indiana,Southeast Missouri,65,90
2/7/2026,Houston Christian,Southeastern Louisiana,47,55
2/7/2026,Alabama A&M,Southern,68,81
2/7/2026,Kent St.,Southern Miss,65,66
2/7/2026,Tarleton St.,Southern Utah,62,59
2/7/2026,Oral Roberts,St. Thomas,75,92
2/7/2026,Georgia Tech,Stanford,72,95
2/7/2026,Lamar,Stephen F. Austin,74,84
2/7/2026,Northeastern,Stony Brook,55,69
2/7/2026,Kansas St.,TCU,82,84
2/7/2026,Morehead St.,Tennessee Martin,61,55
2/7/2026,Western Illinois,Tennessee St.,56,83
2/7/2026,Eastern Illinois,Tennessee Tech,60,54
2/7/2026,Mississippi,Texas,68,79
2/7/2026,Florida,Texas A&M,86,67
2/7/2026,Western Michigan,Texas St.,61,77
2/7/2026,Akron,Troy,69,79
2/7/2026,Cal Poly,UC Davis,58,67
2/7/2026,UC Irvine,UC Santa Barbara,79,84
2/7/2026,Washington,UCLA,73,77
2/7/2026,Grand Canyon,UNLV,78,80
2/7/2026,Charleston Southern,USC Upstate,94,100
2/7/2026,UT Arlington,Utah Valley,60,81
2/7/2026,New Mexico St.,UTEP,88,91
2/7/2026,North Texas,UTSA,81,58
2/7/2026,Oklahoma,Vanderbilt,92,91
2/7/2026,New Hampshire,Vermont,57,80
2/7/2026,Syracuse,Virginia,59,72
2/7/2026,East Tennessee St.,VMI,87,70
2/7/2026,Louisville,Wake Forest,88,80
2/7/2026,Santa Clara,Washington St.,96,92
2/7/2026,Northern Arizona,Weber St.,53,72
2/7/2026,Jacksonville,West Georgia,73,87
2/7/2026,FIU,Western Kentucky,70,80
2/7/2026,Longwood,Winthrop,74,79
2/7/2026,Western Carolina,Wofford,66,77
2/7/2026,Purdue Fort Wayne,Wright St.,68,73
2/7/2026,Utah St.,Wyoming,85,83
2/7/2026,Robert Morris,Youngstown St.,72,66
2/8/2026,UCF,Cincinnati,72,92
2/8/2026,UNC Greensboro,Furman,67,64
2/8/2026,Northwestern,Iowa,70,76
2/8/2026,Charlotte,Memphis,54,77
2/8/2026,Maryland,Minnesota,67,62
2/8/2026,Michigan,Ohio St.,82,61
2/8/2026,USC,Penn St.,77,75
2/8/2026,Tulsa,South Florida,74,80
2/8/2026,Wichita St.,Tulane,75,61
2/8/2026,Rice,UAB,65,71
2/8/2026,Texas Tech,West Virginia,70,63
2/9/2026,Jackson St.,Arkansas Pine Bluff,63,84
2/9/2026,Texas Southern,Bethune Cookman,69,79
2/9/2026,Belmont,Bradley,84,95
2/9/2026,Navy,Bucknell,76,60
2/9/2026,UNC Wilmington,Charleston,76,64
2/9/2026,Saint Francis,Chicago St.,75,80
2/9/2026,Mid Atlantic Christian,Davidson,53,114
2/9/2026,Valparaiso,Drake,81,76
2/9/2026,Illinois St.,Evansville,80,88
2/9/2026,Prairie View A&M,Florida A&M,96,100
2/9/2026,Alabama A&M,Grambling St.,66,58
2/9/2026,Yale,Howard,87,81
2/9/2026,Oregon,Indiana,74,92
2/9/2026,Southern Illinois,Indiana St.,80,65
2/9/2026,Arizona,Kansas,78,82
2/9/2026,Northwestern St.,Lamar,70,68
2/9/2026,N.C. State,Louisville,77,118
2/9/2026,Houston Christian,McNeese,69,73
2/9/2026,Alcorn St.,Mississippi Valley St.,74,66
2/9/2026,Northern Iowa,Murray St.,89,60
2/9/2026,Texas A&M Corpus Chris,New Orleans,78,84
2/9/2026,UT Rio Grande Valley,Nicholls,92,72
2/9/2026,Central Arkansas,North Alabama,72,65
2/9/2026,Delaware St.,North Carolina Central,63,72
2/9/2026,Incarnate Word,Southeastern Louisiana,62,74
2/9/2026,Alabama St.,Southern,68,69
2/9/2026,Xavier,St. John's,82,87
2/9/2026,East Texas A&M,Stephen F. Austin,70,74
2/10/2026,Colorado St.,Air Force,91,74
2/10/2026,Oklahoma St.,Arizona St.,76,85
2/10/2026,Vanderbilt,Auburn,84,76
2/10/2026,BYU,Baylor,99,94
2/10/2026,Virginia,Florida St.,61,58
2/10/2026,Rhode Island,George Washington,70,75
2/10/2026,Washington St.,Gonzaga,53,83
2/10/2026,Wisconsin,Illinois,92,90
2/10/2026,Milwaukee,IU Indy,92,88
2/10/2026,Arkansas,LSU,91,62
2/10/2026,North Carolina,Miami FL,66,75
2/10/2026,Purdue,Nebraska,80,77
2/10/2026,Duke,Pittsburgh,70,54
2/10/2026,George Mason,Richmond,70,82
2/10/2026,Fordham,Saint Joseph's,68,64
2/10/2026,Notre Dame,SMU,81,89
2/10/2026,Iowa St.,TCU,55,62
2/10/2026,San Jose St.,UNLV,75,82
2/10/2026,Houston,Utah,66,52
2/10/2026,Fresno St.,Utah St.,78,91
2/10/2026,Marquette,Villanova,74,77
2/10/2026,Eastern Illinois,Western Illinois,70,79
2/11/2026,Louisiana Monroe,Arkansas St.,70,103
2/11/2026,Boston University,Army,85,68
2/11/2026,Buffalo,Ball St.,63,53
2/11/2026,Stanford,Boston College,70,64
2/11/2026,Connecticut,Butler,80,70
2/11/2026,Bellarmine,Central Arkansas,76,84
2/11/2026,Virginia Tech,Clemson,76,66
2/11/2026,Creighton,DePaul,71,72
2/11/2026,UTSA,East Carolina,72,88
2/11/2026,Chattanooga,East Tennessee St.,61,73
2/11/2026,North Florida,Florida Gulf Coast,81,90
2/11/2026,Florida,Georgia,86,66
2/11/2026,Appalachian St.,Georgia Southern,81,65
2/11/2026,Wake Forest,Georgia Tech,83,67
2/11/2026,New Mexico,Grand Canyon,70,64
2/11/2026,Colgate,Holy Cross,74,70
2/11/2026,UTEP,Jacksonville St.,69,64
2/11/2026,Cincinnati,Kansas St.,91,62
2/11/2026,Eastern Michigan,Kent St.,91,95
2/11/2026,VCU,La Salle,77,68
2/11/2026,Loyola MD,Lafayette,68,54
2/11/2026,American,Lehigh,82,90
2/11/2026,Eastern Kentucky,Lipscomb,61,75
2/11/2026,Iowa,Maryland,70,77
2/11/2026,Furman,Mercer,64,69
2/11/2026,Alabama,Mississippi,93,74
2/11/2026,Tennessee,Mississippi St.,73,64
2/11/2026,Liberty,New Mexico St.,77,75
2/11/2026,West Georgia,North Alabama,82,73
2/11/2026,Bowling Green,Northern Illinois,68,52
2/11/2026,Michigan,Northwestern,87,75
2/11/2026,USC,Ohio St.,82,89
2/11/2026,Marshall,Old Dominion,81,79
2/11/2026,Loyola Marymount,Pacific,59,65
2/11/2026,Austin Peay,Queens,95,87
2/11/2026,Florida Atlantic,Rice,73,81
2/11/2026,Pepperdine,Saint Mary's,60,88
2/11/2026,Wofford,Samford,80,97
2/11/2026,Portland,San Diego,58,71
2/11/2026,Seattle,Santa Clara,72,84
2/11/2026,Providence,Seton Hall,80,87
2/11/2026,North Dakota,South Dakota,72,71
2/11/2026,Jacksonville,Stetson,62,67
2/11/2026,California,Syracuse,100,107
2/11/2026,Missouri,Texas A&M,86,85
2/11/2026,Troy,Texas St.,62,74
2/11/2026,Colorado,Texas Tech,44,78
2/11/2026,Temple,Tulane,66,77
2/11/2026,UAB,Tulsa,68,63
2/11/2026,VMI,UNC Greensboro,71,92
2/11/2026,Penn St.,Washington,63,60
2/11/2026,The Citadel,Western Carolina,49,87
2/11/2026,Toledo,Western Michigan,90,79
2/11/2026,South Florida,Wichita St.,66,58
2/12/2026,UT Arlington,Abilene Christian,63,67
2/12/2026,Northern Iowa,Belmont,86,91
2/12/2026,Vermont,Binghamton,73,65
2/12/2026,UC Irvine,Cal Poly,73,79
2/12/2026,Hawaii,Cal St. Bakersfield,89,74
2/12/2026,Hofstra,Charleston,66,62
2/12/2026,Presbyterian,Charleston Southern,67,84
2/12/2026,Stonehill,Chicago St.,55,68
2/12/2026,Robert Morris,Cleveland St.,85,68
2/12/2026,South Dakota St.,Denver,61,79
2/12/2026,Illinois Chicago,Drake,80,70
2/12/2026,Monmouth,Drexel,93,73
2/12/2026,Idaho St.,Eastern Washington,75,88
2/12/2026,Saint Francis,Fairleigh Dickinson,59,66
2/12/2026,Delaware,FIU,68,66
2/12/2026,Winthrop,Gardner Webb,103,85
2/12/2026,Purdue Fort Wayne,Green Bay,59,76
2/12/2026,Weber St.,Idaho,83,72
2/12/2026,Valparaiso,Illinois St.,64,86
2/12/2026,Murray St.,Indiana St.,74,72
2/12/2026,Northern Kentucky,IU Indy,84,81
2/12/2026,Georgia St.,James Madison,79,81
2/12/2026,Middle Tennessee,Kennesaw St.,90,87
2/12/2026,Mercyhurst,Le Moyne,57,58
2/12/2026,Tennessee Martin,Lindenwood,74,75
2/12/2026,Cal St. Fullerton,Long Beach St.,86,82
2/12/2026,UNC Asheville,Longwood,79,74
2/12/2026,Coastal Carolina,Louisiana,69,65
2/12/2026,UMBC,Maine,78,62
2/12/2026,Marist,Merrimack,56,81
2/12/2026,Louisiana Tech,Missouri St.,79,78
2/12/2026,Tennessee Tech,Morehead St.,66,73
2/12/2026,St. Thomas,Nebraska Omaha,94,98
2/12/2026,NJIT,New Hampshire,76,70
2/12/2026,Central Connecticut,New Haven,81,76
2/12/2026,Memphis,North Texas,69,76
2/12/2026,William & Mary,Northeastern,94,67
2/12/2026,Portland St.,Northern Arizona,77,68
2/12/2026,Sacramento St.,Northern Colorado,79,95
2/12/2026,Youngstown St.,Oakland,86,82
2/12/2026,Kansas City,Oral Roberts,60,69
2/12/2026,Oregon St.,San Francisco,90,63
2/12/2026,Southeast Missouri,SIUE,56,74
2/12/2026,Evansville,Southern Illinois,60,86
2/12/2026,Tennessee St.,Southern Indiana,73,71
2/12/2026,South Alabama,Southern Miss,84,78
2/12/2026,Cal Baptist,Southern Utah,83,66
2/12/2026,Stony Brook,Towson,57,69
2/12/2026,UC Santa Barbara,UC Riverside,76,68
2/12/2026,UC Davis,UC San Diego,51,68
2/12/2026,Bryant,UMass Lowell,69,88
2/12/2026,Elon,UNC Wilmington,54,65
2/12/2026,High Point,USC Upstate,95,70
2/12/2026,Utah Valley,Utah Tech,77,81
2/12/2026,LIU,Wagner,67,57
2/12/2026,Little Rock,Western Illinois,77,58
2/12/2026,Detroit Mercy,Wright St.,77,74
2/13/2026,Massachusetts,Akron,92,99
2/13/2026,UNLV,Boise St.,86,83
2/13/2026,Iona,Canisius,69,63
2/13/2026,Yale,Dartmouth,83,70
2/13/2026,George Mason,George Washington,53,72
2/13/2026,North Carolina A&T,Hampton,71,70
2/13/2026,Brown,Harvard,53,56
2/13/2026,Saint Louis,Loyola Chicago,86,59
2/13/2026,Ohio,Miami OH,74,90
2/13/2026,Manhattan,Niagara,76,69
2/13/2026,Columbia,Penn,67,76
2/13/2026,Cornell,Princeton,89,65
2/13/2026,Mount St. Mary's,Rider,65,55
2/13/2026,Saint Peter's,Sacred Heart,71,78
2/13/2026,Quinnipiac,Siena,74,62
2/13/2026,Michigan St.,Wisconsin,71,92
2/14/2026,Tarleton St.,Abilene Christian,59,73
2/14/2026,South Carolina,Alabama,75,89
2/14/2026,Mississippi Valley St.,Alabama A&M,65,72
2/14/2026,Arkansas Pine Bluff,Alabama St.,61,79
2/14/2026,Bethune Cookman,Alcorn St.,55,57
2/14/2026,Army,American,63,75
2/14/2026,Texas Tech,Arizona,78,75
2/14/2026,Auburn,Arkansas,75,88
2/14/2026,South Alabama,Arkansas St.,92,88
2/14/2026,Bellarmine,Austin Peay,70,90
2/14/2026,Kent St.,Ball St.,75,68
2/14/2026,Louisville,Baylor,82,71
2/14/2026,Albany,Binghamton,77,74
2/14/2026,California,Boston College,86,75
2/14/2026,Bucknell,Boston University,69,82
2/14/2026,Toledo,Bowling Green,70,80
2/14/2026,Colorado,BYU,86,90
2/14/2026,UC Santa Barbara,Cal Poly,79,89
2/14/2026,West Georgia,Central Arkansas,62,79
2/14/2026,Northern Illinois,Central Michigan,46,88
2/14/2026,Western Carolina,Chattanooga,81,76
2/14/2026,Navy,Colgate,84,80
2/14/2026,Wyoming,Colorado St.,68,79
2/14/2026,Georgetown,Connecticut,75,79
2/14/2026,Villanova,Creighton,80,69
2/14/2026,Hawaii,CSUN,60,84
2/14/2026,Brown,Dartmouth,79,76
2/14/2026,Clemson,Duke,54,67
2/14/2026,Samford,East Tennessee St.,82,72
2/14/2026,McNeese,East Texas A&M,97,54
2/14/2026,Little Rock,Eastern Illinois,72,78
2/14/2026,Western Michigan,Eastern Michigan,76,62
2/14/2026,Weber St.,Eastern Washington,66,84
2/14/2026,Central Connecticut,Fairleigh Dickinson,63,57
2/14/2026,Louisiana Tech,FIU,64,77
2/14/2026,Kentucky,Florida,83,92
2/14/2026,Stetson,Florida Gulf Coast,76,78
2/14/2026,Air Force,Fresno St.,63,93
2/14/2026,High Point,Gardner Webb,112,87
2/14/2026,Marshall,Georgia Southern,87,101
2/14/2026,Yale,Harvard,76,75
2/14/2026,Kansas St.,Houston,64,78
2/14/2026,New Orleans,Houston Christian,60,61
2/14/2026,Maryland Eastern Shore,Howard,53,79
2/14/2026,Idaho St.,Idaho,69,99
2/14/2026,Nicholls,Incarnate Word,91,83
2/14/2026,Purdue,Iowa,78,57
2/14/2026,Kansas,Iowa St.,56,74
2/14/2026,Florida A&M,Jackson St.,60,80
2/14/2026,North Florida,Jacksonville,56,63
2/14/2026,New Mexico St.,Jacksonville St.,79,70
2/14/2026,Appalachian St.,James Madison,58,69
2/14/2026,St. Thomas,Kansas City,104,64
2/14/2026,Sam Houston St.,Kennesaw St.,83,79
2/14/2026,Lehigh,Lafayette,78,69
2/14/2026,Chicago St.,Le Moyne,63,81
2/14/2026,Southeast Missouri,Lindenwood,73,61
2/14/2026,USC Upstate,Longwood,75,82
2/14/2026,NJIT,Maine,67,58
2/14/2026,UCLA,Michigan,56,86
2/14/2026,Mississippi St.,Mississippi,90,78
2/14/2026,Texas,Missouri,85,68
2/14/2026,Delaware,Missouri St.,76,67
2/14/2026,Montana St.,Montana,82,71
2/14/2026,Tennessee St.,Morehead St.,86,94
2/14/2026,Miami FL,N.C. State,77,76
2/14/2026,Northwestern,Nebraska,49,68
2/14/2026,UMBC,New Hampshire,85,63
2/14/2026,LIU,New Haven,52,55
2/14/2026,Delaware St.,Norfolk St.,58,75
2/14/2026,Pittsburgh,North Carolina,65,79
2/14/2026,Coppin St.,North Carolina Central,58,56
2/14/2026,North Dakota St.,North Dakota,83,66
2/14/2026,Sacramento St.,Northern Arizona,74,79
2/14/2026,Portland St.,Northern Colorado,65,77
2/14/2026,Southeastern Louisiana,Northwestern St.,66,69
2/14/2026,Georgia Tech,Notre Dame,74,89
2/14/2026,Virginia,Ohio St.,70,66
2/14/2026,Georgia,Oklahoma,78,94
2/14/2026,TCU,Oklahoma St.,95,92
2/14/2026,Georgia St.,Old Dominion,55,78
2/14/2026,South Dakota St.,Oral Roberts,87,69
2/14/2026,Penn St.,Oregon,72,83
2/14/2026,Saint Mary's,Pacific,72,61
2/14/2026,Cornell,Penn,76,82
2/14/2026,Loyola Marymount,Pepperdine,89,90
2/14/2026,Southern,Prairie View A&M,87,82
2/14/2026,Columbia,Princeton,75,65
2/14/2026,St. John's,Providence,79,69
2/14/2026,Lipscomb,Queens,81,87
2/14/2026,Charleston Southern,Radford,80,90
2/14/2026,Fordham,Rhode Island,70,66
2/14/2026,East Carolina,Rice,85,75
2/14/2026,VCU,Richmond,78,67
2/14/2026,Mercyhurst,Saint Francis,94,79
2/14/2026,Nevada,San Diego St.,57,71
2/14/2026,Grand Canyon,San Jose St.,94,79
2/14/2026,Gonzaga,Santa Clara,94,86
2/14/2026,Tennessee Martin,SIUE,81,76
2/14/2026,Tennessee Tech,Southern Indiana,82,74
2/14/2026,Troy,Southern Miss,65,69
2/14/2026,Duquesne,St. Bonaventure,78,73
2/14/2026,Wagner,Stonehill,68,57
2/14/2026,SMU,Syracuse,78,79
2/14/2026,LSU,Tennessee,63,73
2/14/2026,Lamar,Texas A&M Corpus Chris,63,76
2/14/2026,Grambling St.,Texas Southern,79,82
2/14/2026,Louisiana Monroe,Texas St.,84,95
2/14/2026,Mercer,The Citadel,70,54
2/14/2026,Long Beach St.,UC Davis,54,71
2/14/2026,Cal St. Fullerton,UC Irvine,65,86
2/14/2026,UC Riverside,UC San Diego,66,72
2/14/2026,West Virginia,UCF,74,67
2/14/2026,Presbyterian,UNC Asheville,58,57
2/14/2026,Wofford,UNC Greensboro,89,99
2/14/2026,Hofstra,UNC Wilmington,66,70
2/14/2026,Southern Utah,UT Arlington,78,73
2/14/2026,Stephen F. Austin,UT Rio Grande Valley,66,57
2/14/2026,Memphis,Utah St.,75,99
2/14/2026,Cal Baptist,Utah Tech,65,70
2/14/2026,Liberty,UTEP,73,64
2/14/2026,Texas A&M,Vanderbilt,69,82
2/14/2026,Bryant,Vermont,63,90
2/14/2026,Florida St.,Virginia Tech,92,69
2/14/2026,Furman,VMI,90,72
2/14/2026,Stanford,Wake Forest,63,68
2/14/2026,Minnesota,Washington,57,69
2/14/2026,Middle Tennessee,Western Kentucky,80,82
2/14/2026,Tulsa,Wichita St.,77,81
2/14/2026,Elon,William & Mary,81,78
2/14/2026,Marquette,Xavier,88,96
2/15/2026,Seton Hall,Butler,63,56
2/15/2026,Charleston,Campbell,62,57
2/15/2026,Manhattan,Canisius,69,65
2/15/2026,UTSA,Charlotte,88,79
2/15/2026,Utah,Cincinnati,65,69
2/15/2026,Wright St.,Cleveland St.,102,90
2/15/2026,Davidson,Dayton,59,70
2/15/2026,Youngstown St.,Detroit Mercy,70,76
2/15/2026,South Florida,Florida Atlantic,83,81
2/15/2026,Indiana,Illinois,51,71
2/15/2026,Illinois St.,Illinois Chicago,56,83
2/15/2026,Holy Cross,Loyola MD,73,83
2/15/2026,Siena,Marist,67,63
2/15/2026,Green Bay,Milwaukee,72,75
2/15/2026,Towson,Monmouth,71,72
2/15/2026,Belmont,Murray St.,87,70
2/15/2026,Denver,Nebraska Omaha,76,83
2/15/2026,Iona,Niagara,68,70
2/15/2026,Eastern Kentucky,North Alabama,78,84
2/15/2026,Drake,Northern Iowa,62,86
2/15/2026,IU Indy,Purdue Fort Wayne,78,83
2/15/2026,Merrimack,Quinnipiac,56,49
2/15/2026,Oakland,Robert Morris,69,93
2/15/2026,Maryland,Rutgers,57,68
2/15/2026,Rider,Sacred Heart,75,86
2/15/2026,Fairfield,Saint Peter's,74,83
2/15/2026,San Francisco,San Diego,92,79
2/15/2026,Oregon St.,Seattle,50,60
2/15/2026,Bradley,Southern Illinois,70,60
2/15/2026,North Texas,Temple,65,62
2/15/2026,Tulane,UAB,55,54
2/15/2026,Indiana St.,Valparaiso,75,76
2/16/2026,Arkansas Pine Bluff,Alabama A&M,70,82
2/16/2026,Mississippi Valley St.,Alabama St.,55,92
2/16/2026,Florida A&M,Alcorn St.,86,78
2/16/2026,Colgate,Boston University,58,85
2/16/2026,Howard,Delaware St.,91,59
2/16/2026,Syracuse,Duke,64,101
2/16/2026,Southeastern Louisiana,East Texas A&M,53,70
2/16/2026,Nicholls,Houston Christian,68,72
2/16/2026,New Orleans,Incarnate Word,78,64
2/16/2026,Houston,Iowa St.,67,70
2/16/2026,Bethune Cookman,Jackson St.,86,91
2/16/2026,Wagner,LIU,65,83
2/16/2026,South Alabama,Marshall,80,84
2/16/2026,Norfolk St.,Maryland Eastern Shore,70,66
2/16/2026,Morgan St.,North Carolina Central,76,80
2/16/2026,McNeese,Northwestern St.,75,64
2/16/2026,Louisiana,Old Dominion,72,83
2/16/2026,Grambling St.,Prairie View A&M,63,68
2/16/2026,Coppin St.,South Carolina St.,59,57
2/16/2026,Drexel,Stony Brook,69,72
2/16/2026,Abilene Christian,Tarleton St.,62,65
2/16/2026,Stephen F. Austin,Texas A&M Corpus Chris,78,68
2/16/2026,Southern,Texas Southern,73,74
2/16/2026,Lamar,UT Rio Grande Valley,65,70
2/17/2026,Texas Tech,Arizona St.,67,72
2/17/2026,Kent St.,Bowling Green,78,71
2/17/2026,Northern Illinois,Buffalo,72,70
2/17/2026,Gardner Webb,Charleston Southern,66,75
2/17/2026,Central Michigan,Eastern Michigan,54,66
2/17/2026,South Carolina,Florida,62,76
2/17/2026,Boston College,Florida St.,72,80
2/17/2026,Nebraska,Iowa,52,57
2/17/2026,Baylor,Kansas St.,74,90
2/17/2026,Georgia,Kentucky,86,78
2/17/2026,Miami OH,Massachusetts,86,77
2/17/2026,Virginia Tech,Miami FL,66,67
2/17/2026,UCLA,Michigan St.,59,82
2/17/2026,North Carolina,N.C. State,58,82
2/17/2026,Air Force,New Mexico,61,98
2/17/2026,Ball St.,Ohio,57,69
2/17/2026,Wisconsin,Ohio St.,69,86
2/17/2026,Minnesota,Oregon,61,44
2/17/2026,Michigan,Purdue,91,80
2/17/2026,Saint Louis,Rhode Island,76,81
2/17/2026,Grand Canyon,San Diego St.,73,63
2/17/2026,Nevada,San Jose St.,71,87
2/17/2026,Louisville,SMU,85,95
2/17/2026,Southeast Missouri,Tennessee Martin,56,53
2/17/2026,LSU,Texas,85,88
2/17/2026,TCU,UCF,71,82
2/17/2026,George Washington,VCU,75,89
2/17/2026,Akron,Western Michigan,90,73
2/17/2026,Fresno St.,Wyoming,82,92
2/17/2026,Villanova,Xavier,92,89
2/18/2026,Arkansas,Alabama,115,117
2/18/2026,BYU,Arizona,68,75
2/18/2026,Lipscomb,Bellarmine,75,72
2/18/2026,American,Bucknell,75,57
2/18/2026,James Madison,Coastal Carolina,67,65
2/18/2026,Creighton,Connecticut,91,84
2/18/2026,Richmond,Davidson,63,65
2/18/2026,Western Kentucky,Delaware,88,87
2/18/2026,Southern Illinois,Drake,66,61
2/18/2026,La Salle,Duquesne,61,62
2/18/2026,Wichita St.,East Carolina,92,89
2/18/2026,West Georgia,Eastern Kentucky,80,81
2/18/2026,Illinois Chicago,Evansville,84,46
2/18/2026,Jacksonville,Florida Gulf Coast,84,86
2/18/2026,Loyola Chicago,Fordham,59,62
2/18/2026,East Tennessee St.,Furman,78,69
2/18/2026,Dayton,George Mason,82,67
2/18/2026,Butler,Georgetown,93,89
2/18/2026,Virginia,Georgia Tech,94,68
2/18/2026,Lafayette,Holy Cross,86,83
2/18/2026,Murray St.,Illinois St.,61,78
2/18/2026,Northern Iowa,Indiana St.,81,60
